baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000076716.8	536.62201602196	-12.5129490430936	1.36629587846446	-9.15830109738499	5.27207392575006e-20	3.5248025613639e-18
ENSG00000128606.12	703.587277354621	-10.4620922710486	1.14601812915651	-9.12908094983531	6.90832528806178e-20	4.59159808410647e-18
ENSG00000197093.10	1001.43478047367	-6.61181885932507	0.724650839349548	-9.12414434689662	7.23051556185897e-20	4.79164782014337e-18
ENSG00000136274.8	242.077335733333	-11.3645546799133	1.24672423691802	-9.11553200249574	7.82854312737842e-20	5.17278998808472e-18
ENSG00000128833.12	258.950528235459	-6.26258025362904	0.688263918462087	-9.09909714230358	9.10858476108334e-20	5.98359879159771e-18
ENSG00000222011.8	115.68616198785	-6.25416662416969	0.687695003473118	-9.09439008947833	9.51188276608641e-20	6.23042106516002e-18
ENSG00000145428.14	509.575207196703	-11.4758538225941	1.262689017502	-9.08842451587723	1.00484508316069e-19	6.54394501131564e-18
ENSG00000086289.11	496.64933739108	-11.4388388259337	1.26040487192117	-9.07552730139645	1.13128386251922e-19	7.30421506434551e-18
ENSG00000269374.1	164.269323033383	-3.42716449131818	0.378313274953102	-9.05906484974135	1.31573699505989e-19	8.42295314854489e-18
ENSG00000154114.12	454.119287180501	-11.3097587818467	1.25068339072467	-9.0428631784209	1.52620842116502e-19	9.71528391591185e-18
ENSG00000237440.8	181.689262258589	-8.08799221335588	0.89560238167492	-9.03078461920795	1.70445262312491e-19	1.07590001054125e-17
ENSG00000182968.4	300.112206384401	-11.6742923346481	1.29323338546077	-9.02721230823205	1.76100540075472e-19	1.1085013940461e-17
ENSG00000108679.12	1197.24321746974	-6.26837504647456	0.695631556947948	-9.01105618896413	2.04081423916226e-19	1.27751579436534e-17
ENSG00000146006.7	195.1773070031	-8.60643761607859	0.955175272278374	-9.01032288613346	2.05450700587513e-19	1.28253451156813e-17
ENSG00000170891.10	428.64840878897	-12.1886553290932	1.35375649901373	-9.00358028786803	2.18474117007257e-19	1.35634013629945e-17
ENSG00000163362.10	244.797697964054	-11.3808293783025	1.26438520849555	-9.0010776002704	2.23512893005628e-19	1.38382037154553e-17
ENSG00000198093.10	331.541606054139	-4.28726154498473	0.476527538545035	-8.99688097371009	2.32221099979994e-19	1.42989984123921e-17
ENSG00000173114.12	435.615391573266	-10.3531742431942	1.15121001703549	-8.99329756516096	2.39921575246527e-19	1.47330102103832e-17
ENSG00000109458.8	1719.13068213438	-3.02414932895649	0.337705089578111	-8.95500074557511	3.39733333643332e-19	2.05825573020697e-17
ENSG00000100968.13	447.926771325356	-9.80514333898915	1.0954311756533	-8.95094420983724	3.52454482120212e-19	2.12961668100335e-17
ENSG00000139292.12	342.027078631858	-8.19441357612646	0.915571820283577	-8.95005000655047	3.5532135422231e-19	2.1412138567242e-17
ENSG00000081665.13	398.012121747762	-10.2230505383625	1.14372470175243	-8.93838396836111	3.9490283687668e-19	2.36085034596276e-17
ENSG00000109956.12	991.25585557417	-11.5417151979011	1.29139848500985	-8.93737706205616	3.98516681388144e-19	2.37616885646683e-17
ENSG00000143891.16	131.592306752045	-7.29760676608146	0.817652738453915	-8.92506858092394	4.45423145007255e-19	2.64886111338788e-17
ENSG00000260804.3	221.233456575869	-5.76554628604445	0.646044801019605	-8.92437533270929	4.48221533527844e-19	2.65850661802158e-17
ENSG00000235217.6	244.415359920705	-6.33564708697517	0.71089914026079	-8.91216028851993	5.00477102807997e-19	2.96067580346993e-17
ENSG00000146072.6	2469.65533943034	-3.4963551944884	0.392446917357552	-8.90911621380613	5.1440969076916e-19	3.02724744583372e-17
ENSG00000176049.15	292.018221689444	-9.77624420546778	1.09801449309035	-8.90356572430359	5.40807268500852e-19	3.17432796196942e-17
ENSG00000166292.11	350.020872931132	-11.8962057197862	1.33667915173826	-8.89982140015876	5.59366234601891e-19	3.27475600246983e-17
ENSG00000180537.12	207.683478767827	-11.1432644513222	1.25427444084968	-8.8842314635491	6.43641580126832e-19	3.74871454322323e-17
ENSG00000120251.18	1341.89900395166	-6.59112406543047	0.741993281902836	-8.88299695723334	6.50827443642366e-19	3.78082225486637e-17
ENSG00000154678.16	430.576786728158	-8.75106334837849	0.985302835027691	-8.88159765432173	6.5906841445933e-19	3.81887898203896e-17
ENSG00000128594.7	291.600055960608	-11.6332825195207	1.31015272258914	-8.87933316394667	6.72623662068813e-19	3.88745511903607e-17
ENSG00000185985.8	858.675944109734	-10.7467668698854	1.21112437038695	-8.87338008602025	7.09586391877008e-19	4.09062073562159e-17
ENSG00000175745.11	734.025841174896	-4.26359434397653	0.480612531051628	-8.87116766316385	7.23828779312508e-19	4.1621075712224e-17
ENSG00000155542.11	278.811566461908	-4.30116777737165	0.485709785756385	-8.85542746616385	8.33637145341882e-19	4.76924866086984e-17
ENSG00000144285.17	815.773027178758	-9.93626402432216	1.12505050969461	-8.83183816077675	1.02969358361874e-18	5.87601404106471e-17
ENSG00000151025.9	1389.3994249937	-2.88832458487138	0.327086828655311	-8.83045213635045	1.04253433339688e-18	5.93430500405608e-17
ENSG00000101846.6	224.27971241705	-7.21479757876328	0.818280646373711	-8.81702092153388	1.17545284630797e-18	6.65736426588161e-17
ENSG00000103034.14	920.277952418876	-6.22788178981801	0.707481424943259	-8.80289088906821	1.33336179138976e-18	7.51404233461992e-17
ENSG00000186020.12	416.673330930495	-11.1854966504815	1.271020357229	-8.80040715859769	1.36320653883018e-18	7.64410455694402e-17
ENSG00000141622.13	354.011261069784	-7.46771924455611	0.850108192026644	-8.78443392805473	1.57153919700365e-18	8.74720265366711e-17
ENSG00000213988.10	188.9921571678	-11.0070119819664	1.254313141071	-8.77533019590943	1.70403129361258e-18	9.41508537238562e-17
ENSG00000164434.11	583.194496619157	-10.7757511954603	1.22948775134941	-8.76442338171605	1.8773504716248e-18	1.03474063311652e-16
ENSG00000119943.12	90.4543051800412	-6.48548960447649	0.740707578336919	-8.75580295673239	2.02655497043614e-18	1.11155556363874e-16
ENSG00000151322.18	536.021114982924	-7.47611503471364	0.853844025863314	-8.75583222258259	2.02602913368468e-18	1.11155556363874e-16
ENSG00000087303.17	1032.08567820158	-11.5976137606729	1.32668941190411	-8.74177004550567	2.29486222985909e-18	1.25264001619217e-16
ENSG00000188517.14	484.479285759945	-10.5069513386062	1.20232693899688	-8.73884714532998	2.35501252334229e-18	1.28237525307202e-16
ENSG00000172458.4	104.804870377384	-5.00495453366772	0.572866357343779	-8.73668783217484	2.40044625436752e-18	1.3039731840432e-16
ENSG00000236609.3	543.576009412528	-10.0862167667549	1.15457795051997	-8.73584738233786	2.41836305176705e-18	1.31055559337726e-16
ENSG00000197020.10	352.185585793106	-10.9429110556728	1.25458356702397	-8.72234528117625	2.72497881773845e-18	1.47318352447975e-16
ENSG00000227544.8	275.926090923869	-11.5529037862951	1.32466763596795	-8.72136034172323	2.74879130254098e-18	1.48251040226303e-16
ENSG00000013016.15	185.001308214499	-10.9762067117209	1.26007801972586	-8.71073579563651	3.0190860251357e-18	1.61671341222788e-16
ENSG00000128710.5	335.662662519517	-6.72124499584581	0.773729947747823	-8.68680993337539	3.72759018601266e-18	1.9913967617852e-16
ENSG00000169862.18	715.695354748838	-9.75387755444151	1.12291232158007	-8.68623254638139	3.74657564164399e-18	1.99681878183658e-16
ENSG00000169760.17	546.730185638573	-5.1484575521292	0.59341730030712	-8.67594785232018	4.10120077947169e-18	2.1806808285765e-16
ENSG00000158321.15	678.939013924489	-6.5615822400696	0.756352315172072	-8.67529867820504	4.12466479019927e-18	2.18288465875698e-16
ENSG00000104870.12	211.33279705234	-6.97740397178467	0.804729858802146	-8.67049220985866	4.30256391125867e-18	2.2717135342669e-16
ENSG00000107719.8	357.92603923184	-11.9288079893973	1.37751872219627	-8.65963401962215	4.73281307538667e-18	2.48725836924623e-16
ENSG00000105270.14	599.992375518045	-6.09144803060531	0.703591613314643	-8.65764729898967	4.81600986903992e-18	2.52510884038432e-16
ENSG00000261716.1	269.663238493632	-9.66030262532633	1.11607841626108	-8.65557695998531	4.90424446318201e-18	2.56448089679926e-16
ENSG00000005882.11	171.912832859681	-8.42260156040863	0.97361511558499	-8.65085332549297	5.11157646336652e-18	2.66155310873633e-16
ENSG00000125675.17	646.575052655742	-10.3342253948035	1.1969864354939	-8.63353592686229	5.94839615091591e-18	3.08307009675224e-16
ENSG00000082482.13	182.968683471423	-7.51152286724066	0.871859963438594	-8.61551531465604	6.96277139084052e-18	3.59234492900032e-16
ENSG00000197124.11	233.18512589196	-11.3106727798492	1.31307195908042	-8.61390169946996	7.06152461492496e-18	3.62673484654714e-16
ENSG00000144792.9	171.369951942879	-10.8657639135156	1.26220666298721	-8.6085458365432	7.39931724860598e-18	3.79160478875279e-16
ENSG00000147408.14	1197.90150483933	-8.64711160691152	1.00538234057963	-8.60081906941613	7.91491788432749e-18	4.03750145259667e-16
ENSG00000174672.15	263.777077746298	-9.63021935088851	1.12090189503391	-8.59149172068909	8.58473958919637e-18	4.33999877486934e-16
ENSG00000174080.10	652.266565954312	-11.8323265522685	1.37931652448803	-8.57839831699282	9.62033070018158e-18	4.82040428298677e-16
ENSG00000227640.2	295.682470481964	-11.652763417592	1.35856901414706	-8.5772333214208	9.71823589373282e-18	4.85868793642864e-16
ENSG00000166387.11	1103.96313651522	-3.65438691517129	0.426741047038403	-8.56347647017519	1.09514227183748e-17	5.42719847784723e-16
ENSG00000129244.8	2510.05179786086	-10.1822535504341	1.19166132859643	-8.54458670940259	1.28997079334331e-17	6.3509281019547e-16
ENSG00000169783.12	118.826845734641	-7.47494658690271	0.875502845396508	-8.53788954108695	1.36695498778213e-17	6.70074811581358e-16
ENSG00000279519.1	111.654908204209	-3.69698126240328	0.433028339441262	-8.53750419008029	1.37151999974374e-17	6.70857336671192e-16
ENSG00000160310.17	3036.38477100806	-3.20337280238741	0.375360129758548	-8.53413175354556	1.41211847652611e-17	6.87738218373641e-16
ENSG00000197928.10	431.656131400934	-9.7566158996516	1.14410667778331	-8.52771519396681	1.49266482562076e-17	7.25403004932859e-16
ENSG00000106484.14	1605.17706389765	-11.2376699142432	1.32037400269109	-8.51097483844685	1.72477065580389e-17	8.36402731327389e-16
ENSG00000152977.9	412.65724999277	-12.1340540327315	1.42774860050627	-8.49873292008752	1.91671334826648e-17	9.21576221807727e-16
ENSG00000140937.13	326.343266598687	-8.60914101941302	1.01539846056102	-8.47858387992468	2.27951376128015e-17	1.08676059024069e-15
ENSG00000255690.2	502.91371336548	-11.457167201392	1.35167763767035	-8.47625712084631	2.32554491350729e-17	1.10404756208903e-15
ENSG00000185986.11	158.601958795747	-3.94747375127722	0.466238539973551	-8.46663974089561	2.52573764318717e-17	1.19157869020342e-15
ENSG00000140538.16	1197.85708357491	-9.81498569486163	1.16215019850778	-8.44553974818763	3.02643837086777e-17	1.421859756858e-15
ENSG00000185869.14	146.107854117066	-10.6359181756271	1.25989215529762	-8.44192745458808	3.1214707625873e-17	1.46346465338066e-15
ENSG00000152578.12	495.059872322117	-12.3964224898012	1.46878416266312	-8.43992112995328	3.17551862878579e-17	1.48265227217565e-15
ENSG00000196268.11	266.987621464747	-10.5430556884973	1.24923538467457	-8.43960699307582	3.18406426131737e-17	1.48357699334536e-15
ENSG00000167555.13	373.26625552548	-11.0268598537191	1.30661136575773	-8.43928052571657	3.19296936668583e-17	1.48466505655075e-15
ENSG00000198756.10	3068.21889358503	-7.66168967053926	0.908010724180565	-8.43788456072868	3.23132529818464e-17	1.49941456033627e-15
ENSG00000181894.14	217.363899693805	-6.162800974886	0.730904800732661	-8.43174236741692	3.40556087955128e-17	1.5770259171332e-15
ENSG00000089041.16	1193.85061534745	-9.80670902860454	1.1637305770977	-8.4269582853637	3.54766254273493e-17	1.6394699006283e-15
ENSG00000188171.15	187.569531790996	-10.996406500127	1.30671389915107	-8.41531302856048	3.91847125575652e-17	1.807134968114e-15
ENSG00000138795.9	447.971254379382	-7.68823172271738	0.913842121598675	-8.41308530325521	3.9936431099778e-17	1.83805187371239e-15
ENSG00000101638.13	598.323341539747	-8.22242793838064	0.977741050614896	-8.40961718157339	4.1135107900216e-17	1.88937229335179e-15
ENSG00000105750.14	228.479948960342	-9.42121470643368	1.12313381589953	-8.3883278849441	4.93105320463563e-17	2.23310501639992e-15
ENSG00000225648.5	609.393438363466	-2.88905056204116	0.344486121492551	-8.38655139290896	5.00610910335068e-17	2.26256107035038e-15
ENSG00000163879.10	302.52416149991	-11.6861787195181	1.39390892300697	-8.38374625962537	5.12692508651221e-17	2.31253998213578e-15
ENSG00000049089.13	102.142288533273	-4.75006329621602	0.566757832616191	-8.38111627728093	5.24280742329782e-17	2.36009884764311e-15
ENSG00000136161.12	169.773754725211	-4.47218225852328	0.534183918833422	-8.37198968529389	5.66534048264063e-17	2.54523586931835e-15
ENSG00000134594.4	539.580968310578	-9.07230540637749	1.08373211542799	-8.37135420942529	5.69598119617315e-17	2.55392426728414e-15
ENSG00000146950.12	302.835179171974	-9.82734187611989	1.17432424146132	-8.36850805693225	5.8352314955624e-17	2.61117943241028e-15
ENSG00000104490.17	480.596752648121	-9.48768850413469	1.13430133795579	-8.36434568721673	6.04494457084222e-17	2.69967702395044e-15
ENSG00000204128.5	916.773974224057	-3.61870171403313	0.432749109543824	-8.36212399800829	6.15990508362047e-17	2.74559240788275e-15
ENSG00000157150.4	230.612132228047	-11.2948291449411	1.3521464730094	-8.3532585932076	6.64050511855037e-17	2.94817553377212e-15
ENSG00000167552.13	35970.9069500836	-3.52424085529752	0.421895379228936	-8.35335258171941	6.6352209493052e-17	2.94817553377212e-15
ENSG00000083067.22	249.563551498921	-9.547555165038	1.14356009798797	-8.34897543367975	6.88576564812261e-17	3.04509847585665e-15
ENSG00000188906.14	1236.68102474739	-3.51831501451574	0.42139850028414	-8.34913985726911	6.87618769217216e-17	3.04509847585665e-15
ENSG00000276550.4	1583.10309560306	-2.42158012584989	0.290101245699096	-8.3473620391194	6.98044940227729e-17	3.08094132016918e-15
ENSG00000089486.16	346.778669594841	-4.5772052918554	0.54860602710465	-8.34333759694964	7.22226031521187e-17	3.17526534247389e-15
ENSG00000163795.13	147.795696260722	-4.89242050297445	0.586556445385793	-8.34092019866321	7.37146312640795e-17	3.23456939282654e-15
ENSG00000168077.13	912.500977768456	-10.4197751797762	1.24946808306646	-8.33936882501543	7.46881165596588e-17	3.27093422095963e-15
ENSG00000095015.5	1950.41608743264	-4.25651948943882	0.511322083856668	-8.32453677207494	8.46591475077588e-17	3.68207684719985e-15
ENSG00000143772.9	298.751493780901	-10.7056123291068	1.2870332608581	-8.31805412858488	8.94191772831441e-17	3.87849245344432e-15
ENSG00000248124.7	177.921559987445	-10.9197631435653	1.31410237070117	-8.30967463953271	9.59648277135967e-17	4.1544313729346e-15
ENSG00000171451.13	2308.70492429147	-4.8494719563776	0.583870859083929	-8.30572699583985	9.92101077270917e-17	4.28671130863637e-15
ENSG00000223959.8	627.894565393112	-3.02178302737053	0.364786630314268	-8.28370004889496	1.19406130379253e-16	5.13969473201971e-15
ENSG00000260807.6	150.077751320238	-10.6741358974455	1.28885861198484	-8.28185170831677	1.21274553435764e-16	5.21019459798743e-15
ENSG00000164778.4	255.233493847404	-11.4409292630405	1.38496841835168	-8.26078711358409	1.44714984136737e-16	6.19369168848859e-15
ENSG00000240694.8	3137.9747806374	-10.4976659034898	1.27143804280908	-8.25652965385288	1.49968982208288e-16	6.39433784894887e-15
ENSG00000159784.17	2687.82291638072	-8.69558188574626	1.05365174156691	-8.25280454888716	1.54719978842872e-16	6.58448602992696e-15
ENSG00000091428.17	457.968170783367	-6.83303472357147	0.828152724409101	-8.25093551246473	1.57159345215688e-16	6.67572722403031e-15
ENSG00000149294.16	6346.51628808227	-7.64081527957345	0.927132243980458	-8.24134348598332	1.7028758651746e-16	7.21981028165398e-15
ENSG00000108947.4	364.51433146755	-9.09852117922222	1.10575440571843	-8.22833816638579	1.89828543254003e-16	8.03323112444562e-15
ENSG00000171310.10	2479.49702959583	-3.20765768297129	0.389843760786372	-8.22805956032484	1.90270475157921e-16	8.0368826123714e-15
ENSG00000213626.11	184.930436557506	-10.9764374914697	1.33661443959566	-8.21211949108544	2.17317846285203e-16	9.12815741701306e-15
ENSG00000081913.13	1482.48685827732	-3.89153936355124	0.474557622635443	-8.20035160733418	2.39684942819121e-16	1.0030370995975e-14
ENSG00000102870.5	942.025746125325	-2.23344826100802	0.272466078934532	-8.19716079793064	2.46131112553335e-16	1.0262123397565e-14
ENSG00000131080.14	291.435544284179	-10.6696379433469	1.30184482024154	-8.19578322811721	2.48966658485231e-16	1.03612312126137e-14
ENSG00000150625.16	7046.49428551754	-4.97761912000865	0.607544943525945	-8.19300559250902	2.54782331378113e-16	1.05450020594919e-14
ENSG00000165617.14	115.013867664383	-10.2907272938792	1.25602543552591	-8.19308829488024	2.5460725466746e-16	1.05450020594919e-14
ENSG00000180902.17	192.601806846751	-11.0348190185814	1.3468265909853	-8.193199549549	2.54371921251986e-16	1.05450020594919e-14
ENSG00000165449.11	210.131144748347	-11.160377572639	1.36447639262636	-8.17923830192277	2.85643711768061e-16	1.1779154376888e-14
ENSG00000279348.1	116.892879253715	-6.2694084781187	0.766759672231628	-8.17649741524851	2.92213790254776e-16	1.20281370349315e-14
ENSG00000116157.5	252.211612478507	-11.4239121018664	1.39746741300505	-8.17472521759984	2.96540917402308e-16	1.21840575481043e-14
ENSG00000214189.8	178.154915806571	-8.47556172901506	1.03714243618318	-8.17203253220095	3.03236732981686e-16	1.24365584245375e-14
ENSG00000196812.4	128.462843691914	-10.4497456255	1.2824109060172	-8.14851587464577	3.68417693101122e-16	1.48935653465101e-14
ENSG00000044524.10	1052.26966589341	-7.36292003608564	0.904040454169833	-8.14445858271563	3.80982735321596e-16	1.53740140228526e-14
